epoch,accuracy,auc,loss,lr,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.7090954184532166,0.7820531129837036,0.5583839416503906,1e-04,0.7263157963752747,0.6702365875244141,0.7281879186630249,0.8190391063690186,0.5286077857017517,0.694915235042572,0.8199999928474426
1,0.7063580751419067,0.7821707725524902,0.5555474162101746,1e-04,0.7220284342765808,0.6702365875244141,0.7427293062210083,0.8361011147499084,0.5035134553909302,0.752293586730957,0.7288888692855835
2,0.7146945595741272,0.789688229560852,0.5479137897491455,1e-04,0.7344771027565002,0.6717309951782227,0.6991051435470581,0.8228528499603271,0.6451802849769592,0.6390169262886047,0.9244444370269775
3,0.7194226980209351,0.7982911467552185,0.5387237071990967,1e-04,0.7331743240356445,0.6891656517982483,0.7494407296180725,0.8358609080314636,0.4911712110042572,0.7456521987915039,0.7622222304344177
4,0.7250217795372009,0.8036561012268066,0.5330119729042053,1e-04,0.7418922781944275,0.6894146800041199,0.7125279903411865,0.7917192578315735,0.6020920276641846,0.7951070070266724,0.5777778029441833
5,0.7257683277130127,0.8096330165863037,0.5243563055992126,1e-04,0.7389812469482422,0.6973848342895508,0.7348993420600891,0.8430255055427551,0.5256583094596863,0.8901098966598511,0.5400000214576721
6,0.7399527430534363,0.8185698390007019,0.5144352316856384,1e-04,0.7578355073928833,0.7046077251434326,0.7785235047340393,0.866936981678009,0.45821574330329895,0.7903226017951965,0.7622222304344177
7,0.7504043579101562,0.8356170058250427,0.49463823437690735,1e-04,0.7667994499206543,0.7190535664558411,0.7628635168075562,0.8501227498054504,0.48535850644111633,0.7632743120193481,0.7666666507720947
8,0.7607316374778748,0.8396708369255066,0.4888603091239929,1e-04,0.779082179069519,0.7272727489471436,0.7527964115142822,0.8723422884941101,0.480042964220047,0.8729641437530518,0.5955555438995361
9,0.7709344029426575,0.8577653169631958,0.464119553565979,1e-04,0.7841087579727173,0.7471979856491089,0.7852349281311035,0.8777527809143066,0.45648592710494995,0.8583333492279053,0.6866666674613953
10,0.7728008031845093,0.8578317165374756,0.4649883508682251,1e-04,0.7862935066223145,0.7486923933029175,0.7214764952659607,0.8282132148742676,0.5549138784408569,0.8383838534355164,0.5533333420753479
11,0.7856165170669556,0.8692903518676758,0.44855237007141113,1e-04,0.7976623177528381,0.7648816704750061,0.7751677632331848,0.876524031162262,0.44257423281669617,0.8267716765403748,0.699999988079071
12,0.7932063937187195,0.8774235844612122,0.43566766381263733,1e-04,0.8121517896652222,0.7623910307884216,0.7885906100273132,0.8840014934539795,0.4583587050437927,0.8990825414657593,0.653333306312561
13,0.7999253273010254,0.8849652409553528,0.4237641990184784,1e-04,0.8148051500320435,0.7758405804634094,0.8008948564529419,0.8928753137588501,0.424877792596817,0.8560209274291992,0.7266666889190674
14,0.8152295351028442,0.8989129662513733,0.39929962158203125,1e-04,0.8308054208755493,0.7912827134132385,0.81767338514328,0.8998698592185974,0.4087817668914795,0.891008198261261,0.7266666889190674
15,0.8214507699012756,0.9027811288833618,0.3930852711200714,1e-04,0.8319608569145203,0.8052303791046143,0.8143176436424255,0.9072072505950928,0.3928663730621338,0.8659793734550476,0.746666669845581
16,0.8263033628463745,0.9110355377197266,0.3751769959926605,1e-04,0.8430704474449158,0.8014944195747375,0.8344519138336182,0.9044894576072693,0.39395472407341003,0.8578199148178101,0.804444432258606
17,0.8387457728385925,0.91965651512146,0.35910406708717346,1e-04,0.8492165207862854,0.8234121799468994,0.8366890549659729,0.9146822094917297,0.37787750363349915,0.8304347991943359,0.8488888740539551
18,0.83737713098526,0.9232584834098816,0.3501170575618744,1e-04,0.8484302759170532,0.8211706280708313,0.8411633372306824,0.9136760830879211,0.38503938913345337,0.8548387289047241,0.8244444727897644
19,0.8494462966918945,0.9270962476730347,0.34233397245407104,1e-04,0.8595231771469116,0.835118293762207,0.8378075957298279,0.9195970892906189,0.37095165252685547,0.833698034286499,0.846666693687439
20,0.8540500402450562,0.9334062933921814,0.3277841806411743,1e-04,0.8649203777313232,0.8388543128967285,0.8109619617462158,0.9096871614456177,0.4478175640106201,0.8787062168121338,0.7244444489479065
21,0.8580316305160522,0.9347196221351624,0.3232667148113251,1e-04,0.8697890043258667,0.8418430685997009,0.8489933013916016,0.9225800633430481,0.3610706627368927,0.8571428656578064,0.8399999737739563
22,0.8724648356437683,0.9423847198486328,0.3043288290500641,1e-04,0.8879086375236511,0.8523038625717163,0.8445190191268921,0.914239227771759,0.43427860736846924,0.912466824054718,0.7644444704055786
23,0.8649993538856506,0.9430065155029297,0.30336713790893555,1e-04,0.8769943118095398,0.8488169312477112,0.8691275119781494,0.9365665316581726,0.3407053053379059,0.8596112132072449,0.8844444155693054
24,0.8758243322372437,0.9487138390541077,0.28870970010757446,1e-04,0.8888888955116272,0.8587795495986938,0.8501118421554565,0.9184184074401855,0.37809911370277405,0.8495575189590454,0.8533333539962769
25,0.8732113838195801,0.9462699294090271,0.29472780227661133,1e-04,0.8800101280212402,0.8640099763870239,0.8389261960983276,0.9219244122505188,0.42676225304603577,0.8023715615272522,0.902222216129303
26,0.8837874531745911,0.9550443887710571,0.26979580521583557,1e-04,0.8920844793319702,0.8729763627052307,0.8243848085403442,0.9079604744911194,0.4889620542526245,0.8097251653671265,0.851111114025116
27,0.9155157208442688,0.974021315574646,0.20705413818359375,1e-05,0.921638011932373,0.9080946445465088,0.8970917463302612,0.9604330062866211,0.2733790874481201,0.8841201663017273,0.9155555367469788
28,0.9252208471298218,0.9800481200218201,0.1802869737148285,1e-05,0.9367963075637817,0.9118306636810303,0.9026845693588257,0.9633484482765198,0.2630402743816376,0.8886509537696838,0.9222221970558167
29,0.9309443831443787,0.9806649088859558,0.17638921737670898,1e-05,0.9402035474777222,0.9202988743782043,0.8959731459617615,0.965490460395813,0.2740066349506378,0.8695651888847351,0.9333333373069763
30,0.9329351782798767,0.9828706979751587,0.16595137119293213,1e-05,0.9391106367111206,0.925778329372406,0.891498863697052,0.9620746374130249,0.2896966338157654,0.86094069480896,0.9355555772781372
31,0.9396541118621826,0.9844040274620056,0.15771730244159698,1e-05,0.948197066783905,0.9300124645233154,0.8982102870941162,0.9627326726913452,0.28304189443588257,0.8763102889060974,0.9288889169692993
32,0.9372900128364563,0.9866313338279724,0.14808620512485504,1e-06,0.9488621950149536,0.9242839217185974,0.9026845693588257,0.9642993211746216,0.2782338857650757,0.8773388862609863,0.9377777576446533
33,0.9423914551734924,0.987490713596344,0.14216724038124084,1e-06,0.9484848380088806,0.9354919195175171,0.9015659689903259,0.96440190076828,0.28556162118911743,0.8739669322967529,0.9399999976158142
34,0.9425158500671387,0.9877234101295471,0.1416729837656021,1e-06,0.949633002281189,0.9344956278800964,0.9026845693588257,0.9638487696647644,0.28445613384246826,0.8757764101028442,0.9399999976158142
35,0.9436357021331787,0.9868953824043274,0.14353874325752258,1e-07,0.9527198672294617,0.9334993958473206,0.899328887462616,0.963586151599884,0.28773412108421326,0.8703703880310059,0.9399999976158142
36,0.9390319585800171,0.9850994944572449,0.1538458615541458,1e-07,0.9492735266685486,0.9275217652320862,0.9026845693588257,0.9639764428138733,0.28678256273269653,0.8757764101028442,0.9399999976158142
37,0.9431380033493042,0.9861450791358948,0.14809685945510864,1e-07,0.9467604160308838,0.9389788508415222,0.899328887462616,0.9635009169578552,0.2895585298538208,0.8703703880310059,0.9399999976158142
38,0.9430135488510132,0.9865155220031738,0.14764879643917084,1e-08,0.9510524868965149,0.9339975118637085,0.9015659689903259,0.9646270275115967,0.2855815887451172,0.8739669322967529,0.9399999976158142
