epoch,accuracy,auc,loss,lr,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.5087719559669495,0.5151038765907288,0.7205895185470581,1e-04,0.5093641877174377,0.546785831451416,0.49888142943382263,0.565818190574646,0.6933373808860779,0.49888142943382263,1.0
1,0.5182281732559204,0.5292736291885376,0.6974136829376221,1e-04,0.5196298956871033,0.5157607197761536,0.501118540763855,0.5219786167144775,0.6929923295974731,0.0,0.0
2,0.5077765583992004,0.5089076161384583,0.6982486248016357,1e-04,0.50971519947052,0.4753040373325348,0.501118540763855,0.5677400231361389,0.6925173997879028,0.0,0.0
3,0.5192235708236694,0.5231491923332214,0.6959369778633118,1e-04,0.5214564204216003,0.4976420998573303,0.49888142943382263,0.5106828212738037,0.701662540435791,0.49888142943382263,1.0
4,0.5213388204574585,0.5230472087860107,0.696603000164032,1e-04,0.5232261419296265,0.5088111162185669,0.5100671052932739,0.5265604853630066,0.9019250273704529,0.5045248866081238,1.0
5,0.5172327756881714,0.5179920792579651,0.6957152485847473,1e-04,0.5185554027557373,0.5167535543441772,0.49888142943382263,0.49830085039138794,0.794744074344635,0.49888142943382263,1.0
6,0.5296752452850342,0.5283427834510803,0.692345142364502,1e-05,0.5417925715446472,0.40059569478034973,0.49888142943382263,0.5234725475311279,0.880046546459198,0.49888142943382263,1.0
7,0.5330347418785095,0.5378581285476685,0.69126296043396,1e-05,0.5361635088920593,0.507818341255188,0.49888142943382263,0.5159128308296204,0.8359065651893616,0.49888142943382263,1.0
8,0.5215876698493958,0.5308176279067993,0.6915409564971924,1e-05,0.5255982279777527,0.4688508212566376,0.49888142943382263,0.49193471670150757,0.7292541265487671,0.49888142943382263,1.0
9,0.5347766876220703,0.5404135584831238,0.6901307106018066,1e-06,0.5541853308677673,0.3680814206600189,0.49888142943382263,0.5053852200508118,0.7521337866783142,0.49888142943382263,1.0
10,0.5301729440689087,0.5389571785926819,0.6907199025154114,1e-06,0.5415981411933899,0.4087862968444824,0.49888142943382263,0.4908912479877472,0.7756831645965576,0.49888142943382263,1.0
11,0.5375139713287354,0.5440171957015991,0.6899717450141907,1e-06,0.5456941723823547,0.46239760518074036,0.49888142943382263,0.4940668046474457,0.755969226360321,0.49888142943382263,1.0
12,0.533532440662384,0.5421068072319031,0.6900081634521484,1e-07,0.5395703911781311,0.47381484508514404,0.49888142943382263,0.5056079030036926,0.7661278247833252,0.49888142943382263,1.0
