epoch,accuracy,auc,loss,lr,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8922483325004578,0.9605368971824646,0.2542591094970703,1e-04,0.8957646489143372,0.8858790993690491,0.9697986841201782,0.9956122636795044,0.08914203196763992,0.9671772718429565,0.9735682606697083
1,0.8984695672988892,0.962131917476654,0.24990196526050568,1e-04,0.9031273722648621,0.890895426273346,0.9720357656478882,0.9958927035331726,0.08432691544294357,0.9714285731315613,0.9735682606697083
2,0.8921239376068115,0.9598587155342102,0.25640055537223816,1e-04,0.9024767875671387,0.8773514032363892,0.9720357656478882,0.9961528182029724,0.08636746555566788,0.9673202633857727,0.9779735803604126
3,0.8963543772697449,0.9607586860656738,0.2546220123767853,1e-04,0.9014765620231628,0.8881364464759827,0.9675615429878235,0.9955496788024902,0.09023476392030716,0.9589632749557495,0.9779735803604126
4,0.8908796906471252,0.9615954756736755,0.25073546171188354,1e-04,0.8936708569526672,0.8853774666786194,0.9709172248840332,0.9961103796958923,0.08490820229053497,0.9734513163566589,0.9691630005836487
5,0.9008336663246155,0.9636829495429993,0.24582907557487488,1e-05,0.9175392389297485,0.8791071176528931,0.9731543660163879,0.9960228204727173,0.08456508070230484,0.967391312122345,0.9801762104034424
6,0.9049396514892578,0.967190682888031,0.23171007633209229,1e-05,0.9082847833633423,0.899172306060791,0.9720357656478882,0.9962705969810486,0.08416249603033066,0.9632829427719116,0.9823788404464722
7,0.9035710096359253,0.9671530723571777,0.23271609842777252,1e-05,0.9025062918663025,0.9031853675842285,0.9720357656478882,0.9961879849433899,0.08410200476646423,0.9632829427719116,0.9823788404464722
8,0.9073036909103394,0.9681153297424316,0.22781136631965637,1e-05,0.9091367721557617,0.9034361839294434,0.9697986841201782,0.9960903525352478,0.08474807441234589,0.9591397643089294,0.9823788404464722
9,0.9017046093940735,0.9661524891853333,0.23601174354553223,1e-05,0.9078846573829651,0.892400324344635,0.9709172248840332,0.9962379932403564,0.08478772640228271,0.9612069129943848,0.9823788404464722
10,0.8982207179069519,0.9644476771354675,0.24181868135929108,1e-06,0.904106080532074,0.889139711856842,0.9697986841201782,0.9962279796600342,0.08514341711997986,0.9591397643089294,0.9823788404464722
11,0.9090456366539001,0.9677556157112122,0.22976484894752502,1e-06,0.9148827791213989,0.9004263877868652,0.9720357656478882,0.996240496635437,0.08419434726238251,0.9632829427719116,0.9823788404464722
12,0.9025756120681763,0.9667825698852539,0.2342466413974762,1e-06,0.903323233127594,0.8999247550964355,0.9731543660163879,0.9962429404258728,0.08377945423126221,0.967391312122345,0.9801762104034424
13,0.8973497748374939,0.9647269248962402,0.2411636859178543,1e-06,0.900658905506134,0.8913970589637756,0.9709172248840332,0.9961628317832947,0.08410175889730453,0.963203489780426,0.9801762104034424
14,0.9043175578117371,0.9674749374389648,0.23165129125118256,1e-06,0.9073417782783508,0.8989214897155762,0.9697986841201782,0.9962480664253235,0.08504746854305267,0.9591397643089294,0.9823788404464722
15,0.9051885008811951,0.9675760865211487,0.22989682853221893,1e-06,0.9118773937225342,0.8954100608825684,0.9720357656478882,0.9962028861045837,0.08282437175512314,0.9673202633857727,0.9779735803604126
16,0.9015802145004272,0.9667661786079407,0.2339259535074234,1e-06,0.9029248356819153,0.8981690406799316,0.9697986841201782,0.996258020401001,0.08416745811700821,0.9591397643089294,0.9823788404464722
17,0.9038198590278625,0.9648138880729675,0.24044829607009888,1e-06,0.9066295623779297,0.8986706733703613,0.9720357656478882,0.9962429404258728,0.08303862065076828,0.9652928709983826,0.9801762104034424
18,0.9024511575698853,0.9664878845214844,0.23514476418495178,1e-06,0.90289306640625,0.9001755714416504,0.9709172248840332,0.9962805509567261,0.08399949222803116,0.9612069129943848,0.9823788404464722
19,0.9017046093940735,0.9655200242996216,0.2373887002468109,1e-07,0.9108198285102844,0.8888888955116272,0.9731543660163879,0.9962930083274841,0.08299066126346588,0.9653679728507996,0.9823788404464722
20,0.9085479378700256,0.9675643444061279,0.22994811832904816,1e-07,0.9126903414726257,0.9019312858581543,0.9731543660163879,0.9962679743766785,0.08279479295015335,0.967391312122345,0.9801762104034424
21,0.9055618047714233,0.9662860631942749,0.23453977704048157,1e-07,0.9067540168762207,0.902432918548584,0.9731543660163879,0.9962679743766785,0.08335728943347931,0.9653679728507996,0.9823788404464722
22,0.9027000069618225,0.96747225522995,0.23155099153518677,1e-08,0.9049785137176514,0.8981690406799316,0.9709172248840332,0.9962005019187927,0.08405611664056778,0.963203489780426,0.9801762104034424
23,0.9055618047714233,0.9671090841293335,0.2323363721370697,1e-08,0.9113149642944336,0.8969149589538574,0.9709172248840332,0.9962254762649536,0.08360667526721954,0.963203489780426,0.9801762104034424
24,0.9028244614601135,0.9673977494239807,0.2315443605184555,1e-08,0.9035750031471252,0.9001755714416504,0.9697986841201782,0.9962305426597595,0.0841132178902626,0.9591397643089294,0.9823788404464722
25,0.9045664072036743,0.9700926542282104,0.22168123722076416,1e-09,0.9086294174194336,0.8979182243347168,0.9742729067802429,0.9963105320930481,0.08318132907152176,0.9674620628356934,0.9823788404464722
26,0.9050641059875488,0.9666092991828918,0.23435859382152557,1e-09,0.9060453176498413,0.9021821022033691,0.9709172248840332,0.9962679743766785,0.08340919017791748,0.9612069129943848,0.9823788404464722
27,0.9039442539215088,0.9674556255340576,0.23116739094257355,1e-09,0.9029831886291504,0.9034361839294434,0.9720357656478882,0.9962705969810486,0.08362942934036255,0.9632829427719116,0.9823788404464722
28,0.9063083529472351,0.9665285348892212,0.2336357682943344,9.9999994e-11,0.9085396528244019,0.9019312858581543,0.9720357656478882,0.9963881373405457,0.08251649141311646,0.9652928709983826,0.9801762104034424
29,0.903197705745697,0.9664314985275269,0.23386409878730774,9.9999994e-11,0.9032419919967651,0.9014296531677246,0.9697986841201782,0.9962505102157593,0.08383236825466156,0.9611231088638306,0.9801762104034424
30,0.9064327478408813,0.9677802324295044,0.2319343239068985,9.9999994e-11,0.9087692499160767,0.9019312858581543,0.9709172248840332,0.9962630271911621,0.08463678508996964,0.9612069129943848,0.9823788404464722
31,0.90133136510849,0.9686233997344971,0.22698266804218292,9.9999994e-11,0.9030792713165283,0.8974165916442871,0.9720357656478882,0.9962880611419678,0.08358696103096008,0.9632829427719116,0.9823788404464722
32,0.8947368264198303,0.9624018669128418,0.2473788559436798,9.999999e-12,0.8993135094642639,0.8871331810951233,0.9709172248840332,0.9962705969810486,0.08353079855442047,0.9612069129943848,0.9823788404464722
33,0.9074281454086304,0.9686257839202881,0.22724172472953796,9.999999e-12,0.9101948142051697,0.902432918548584,0.9731543660163879,0.9962779879570007,0.08354092389345169,0.9653679728507996,0.9823788404464722
34,0.9028244614601135,0.9680323600769043,0.22881612181663513,9.999999e-12,0.9056174159049988,0.897667407989502,0.9720357656478882,0.996192991733551,0.08384355902671814,0.9632829427719116,0.9823788404464722
35,0.9066815972328186,0.9686850309371948,0.22775357961654663,9.999999e-13,0.9127773642539978,0.897667407989502,0.9720357656478882,0.9962804913520813,0.08289475739002228,0.9652928709983826,0.9801762104034424
36,0.9053129553794861,0.9686601161956787,0.2282189577817917,9.999999e-13,0.9098069071769714,0.8981690406799316,0.9720357656478882,0.9962354302406311,0.08284970372915268,0.9652928709983826,0.9801762104034424
37,0.9048152565956116,0.9651517868041992,0.2379661649465561,9.999999e-13,0.9062027335166931,0.9014296531677246,0.9686800837516785,0.9962555170059204,0.08523266017436981,0.9570815563201904,0.9823788404464722
38,0.904193103313446,0.9673348069190979,0.23132582008838654,9.999999e-14,0.9081451296806335,0.897667407989502,0.9709172248840332,0.9962930679321289,0.08388553559780121,0.9612069129943848,0.9823788404464722
