epoch,accuracy,auc,loss,lr,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.5162373781204224,0.5222727060317993,0.7220104932785034,0.001,0.5143923163414001,0.4829829931259155,0.46979865431785583,0.5,0.6945200562477112,0.0,0.0
1,0.566256046295166,0.5857384204864502,0.6834176182746887,0.001,0.5919913649559021,0.41066065430641174,0.46196869015693665,0.4702657461166382,0.7060274481773376,0.4913151264190674,0.4177215099334717
2,0.5861639976501465,0.6194989681243896,0.6716194152832031,0.001,0.5989367961883545,0.5075075030326843,0.6040268540382385,0.6517581343650818,0.6562206149101257,0.625523030757904,0.6308016777038574
3,0.6190120577812195,0.65860515832901,0.6548483371734619,0.001,0.6375957727432251,0.5415415167808533,0.46979865431785583,0.5006203651428223,0.8130983114242554,0.5,0.002109704539179802
4,0.6277217864990234,0.6740169525146484,0.6447486877441406,0.001,0.6450029015541077,0.5588088035583496,0.673378050327301,0.7362291812896729,0.6041191220283508,0.7275000214576721,0.6139240264892578
5,0.6430259943008423,0.696866512298584,0.630123496055603,0.001,0.6624387502670288,0.575075089931488,0.6554809808731079,0.7266023755073547,0.6206375360488892,0.6321656107902527,0.8375527262687683
6,0.651362419128418,0.709170401096344,0.6204959154129028,0.001,0.6716503500938416,0.5845845937728882,0.6174496412277222,0.7608824968338013,0.6255943775177002,0.8837209343910217,0.3206751048564911
7,0.665049135684967,0.727796196937561,0.6065129637718201,0.001,0.6826330423355103,0.6098598837852478,0.6834452152252197,0.7733699679374695,0.5725073218345642,0.7660167217254639,0.5801687836647034
8,0.6788602471351624,0.7427073121070862,0.5966681241989136,0.001,0.695280134677887,0.630380392074585,0.6219239234924316,0.8034558892250061,0.6622933745384216,0.9473684430122375,0.3037974536418915
9,0.6906806230545044,0.7550660371780396,0.5840533971786499,0.001,0.707988977432251,0.6431431174278259,0.7035794258117676,0.7921011447906494,0.5463438034057617,0.7348314523696899,0.6898733973503113
10,0.6993902921676636,0.7674772143363953,0.571541965007782,0.001,0.7207937240600586,0.6453953981399536,0.6610738039016724,0.7703184485435486,0.6168921589851379,0.8868778347969055,0.4135020971298218
11,0.7119572162628174,0.7848919034004211,0.5564860105514526,0.001,0.7316064834594727,0.6644144058227539,0.7203579545021057,0.792357325553894,0.5479629039764404,0.7654028534889221,0.6814345717430115
12,0.7225332856178284,0.7972960472106934,0.5433758497238159,0.001,0.7378771305084229,0.68543541431427,0.7382550239562988,0.8199090957641602,0.515929639339447,0.7739726305007935,0.7151898741722107
13,0.7332338094711304,0.8114781975746155,0.5269226431846619,0.001,0.7479914426803589,0.6989489197731018,0.7583892345428467,0.8451175689697266,0.48097464442253113,0.8014018535614014,0.7236286997795105
