epoch,accuracy,auc,loss,lr,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8163493871688843,0.8952323794364929,0.4061132073402405,1e-04,0.8324634432792664,0.7927435636520386,0.8948546051979065,0.9619565606117249,0.26776647567749023,0.8794642686843872,0.9078341126441956
1,0.8200821280479431,0.9033926129341125,0.39094382524490356,1e-04,0.8346313834190369,0.7989562749862671,0.8680089712142944,0.9584076404571533,0.29685044288635254,0.8251028656959534,0.9239631295204163
2,0.8260545134544373,0.9055823087692261,0.3869084417819977,1e-04,0.8421052694320679,0.8031809329986572,0.8892617225646973,0.9599879384040833,0.27056118845939636,0.8556263446807861,0.9285714030265808
3,0.8324001431465149,0.9144039750099182,0.3681148588657379,1e-04,0.8466718196868896,0.8123757243156433,0.8926174640655518,0.9590212106704712,0.26404255628585815,0.9267676472663879,0.8456221222877502
4,0.8449670076370239,0.9217249155044556,0.35405850410461426,1e-04,0.8604047894477844,0.8240556716918945,0.8948546051979065,0.9474353790283203,0.2823624014854431,0.8971962332725525,0.8847926259040833
5,0.8445937633514404,0.9267469048500061,0.34349367022514343,1e-04,0.8591768145561218,0.8248012065887451,0.8467561602592468,0.9535338878631592,0.3750181496143341,0.9774919748306274,0.7004608511924744
6,0.8465845584869385,0.9273411631584167,0.34270504117012024,1e-04,0.8586481809616089,0.830268383026123,0.8803132176399231,0.9599404335021973,0.28198713064193726,0.9529085755348206,0.7926267385482788
7,0.8750777840614319,0.9524595141410828,0.28132763504981995,1e-05,0.8830543160438538,0.8650596141815186,0.926174521446228,0.9710378646850586,0.2096715271472931,0.918181836605072,0.9308755993843079
8,0.891501784324646,0.9608663320541382,0.25437840819358826,1e-05,0.9066047668457031,0.8732604384422302,0.9172259569168091,0.9706846475601196,0.20896793901920319,0.9166666865348816,0.9124423861503601
9,0.8966032266616821,0.9633412957191467,0.24622365832328796,1e-05,0.9061307311058044,0.88518887758255,0.9183444976806641,0.9746744632720947,0.20343376696109772,0.9056179523468018,0.9285714030265808
10,0.9036954045295715,0.9655863642692566,0.23614470660686493,1e-05,0.9168804287910461,0.8881709575653076,0.9295302033424377,0.9743037223815918,0.1933414489030838,0.9284064769744873,0.9262672662734985
11,0.8999626636505127,0.9651632308959961,0.23812270164489746,1e-05,0.910923957824707,0.8869284391403198,0.9250559210777283,0.9756812453269958,0.1864253133535385,0.9257540702819824,0.9193548560142517
12,0.9045664072036743,0.9673236012458801,0.23073668777942657,1e-05,0.9138500690460205,0.8936381936073303,0.9317673444747925,0.9782207608222961,0.17845474183559418,0.9248291850090027,0.9354838728904724
13,0.9102898836135864,0.9703847169876099,0.21954694390296936,1e-05,0.920978844165802,0.8978628516197205,0.9161073565483093,0.9751628041267395,0.19976291060447693,0.894505500793457,0.9377880096435547
14,0.9096677899360657,0.971644401550293,0.21452561020851135,1e-05,0.9189532399177551,0.8988568782806396,0.9407159090042114,0.9771637320518494,0.18071231245994568,0.9461358189582825,0.9308755993843079
15,0.9106631875038147,0.9697957038879395,0.2213444858789444,1e-05,0.9249357581138611,0.8941351771354675,0.9250559210777283,0.9770211577415466,0.19048787653446198,0.9105145335197449,0.9377880096435547
16,0.9182530641555786,0.9730603694915771,0.20998580753803253,1e-06,0.9245901703834534,0.9110338091850281,0.9250559210777283,0.9778751730918884,0.18533091247081757,0.9123595356941223,0.9354838728904724
17,0.9189996123313904,0.9758569598197937,0.19923824071884155,1e-06,0.9285895824432373,0.9080516695976257,0.927293062210083,0.9777774810791016,0.1849192976951599,0.9164785742759705,0.9354838728904724
18,0.9151424765586853,0.9745238423347473,0.20461401343345642,1e-06,0.9247584939002991,0.904075562953949,0.9306487441062927,0.9784787893295288,0.18115459382534027,0.9227272868156433,0.9354838728904724
19,0.9168844223022461,0.9747125506401062,0.20416443049907684,1e-07,0.923523485660553,0.9092942476272583,0.9306487441062927,0.9787565469741821,0.17955195903778076,0.9227272868156433,0.9354838728904724
20,0.9152668714523315,0.9744558930397034,0.2047063261270523,1e-07,0.9278218746185303,0.900844931602478,0.927293062210083,0.9781957268714905,0.18357425928115845,0.918367326259613,0.9331797361373901
21,0.9181286692619324,0.9747887849807739,0.2031245082616806,1e-07,0.9282442927360535,0.9065606594085693,0.926174521446228,0.9784362316131592,0.182762011885643,0.9144144058227539,0.9354838728904724
22,0.9167599678039551,0.9741708636283875,0.20593701303005219,1e-08,0.9286991953849792,0.9030815362930298,0.9295302033424377,0.9786089658737183,0.18101809918880463,0.920634925365448,0.9354838728904724
23,0.9163867235183716,0.9734957218170166,0.20720398426055908,1e-08,0.9245187640190125,0.9070576429367065,0.926174521446228,0.9781156182289124,0.18328554928302765,0.9162895679473877,0.9331797361373901
24,0.9182530641555786,0.973907470703125,0.20648735761642456,1e-08,0.9271758198738098,0.9080516695976257,0.9295302033424377,0.9784888625144958,0.18098342418670654,0.9225512742996216,0.9331797361373901
25,0.9206171631813049,0.975253701210022,0.20136353373527527,1e-09,0.9314475059509277,0.9083002209663391,0.9295302033424377,0.9784286618232727,0.1813291311264038,0.920634925365448,0.9354838728904724
26,0.9217369556427002,0.9759823679924011,0.19837339222431183,1e-09,0.9292035102844238,0.9132703542709351,0.9284116625785828,0.9784336686134338,0.18162985146045685,0.9204545617103577,0.9331797361373901
27,0.9153913259506226,0.9747464060783386,0.20401613414287567,1e-09,0.9226491451263428,0.9070576429367065,0.9284116625785828,0.9785914421081543,0.1810697615146637,0.918552041053772,0.9354838728904724
28,0.9126539826393127,0.9729004502296448,0.2093936800956726,9.9999994e-11,0.9237244725227356,0.8998509049415588,0.927293062210083,0.9783134460449219,0.18388323485851288,0.9164785742759705,0.9354838728904724
29,0.912778377532959,0.9732674956321716,0.20933368802070618,9.9999994e-11,0.9263536334037781,0.8971173167228699,0.9295302033424377,0.9783836007118225,0.18247090280056,0.920634925365448,0.9354838728904724
30,0.9249719977378845,0.9761702418327332,0.19655176997184753,9.9999994e-11,0.9366862177848816,0.9117793440818787,0.9295302033424377,0.978598952293396,0.180854931473732,0.920634925365448,0.9354838728904724
31,0.922483503818512,0.9752136468887329,0.20034381747245789,9.999999e-12,0.931708574295044,0.9120278358459473,0.927293062210083,0.9784687757492065,0.18154825270175934,0.918367326259613,0.9331797361373901
32,0.9182530641555786,0.975105881690979,0.20125412940979004,9.999999e-12,0.9300127625465393,0.9048210978507996,0.9295302033424377,0.9784286618232727,0.18081724643707275,0.920634925365448,0.9354838728904724
