epoch,accuracy,auc,loss,lr,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.5464725494384766,0.5614573359489441,0.6986379027366638,0.001,0.564051628112793,0.4226190447807312,0.5503355860710144,0.5755288004875183,0.6905057430267334,0.9743589758872986,0.08656036108732224
1,0.5694910883903503,0.5732499361038208,0.6718910932540894,0.001,0.6415841579437256,0.3214285671710968,0.6208053827285767,0.6601992845535278,0.6424919366836548,0.837837815284729,0.28246012330055237
2,0.5698643922805786,0.580610454082489,0.668948769569397,0.001,0.6645678281784058,0.2879464328289032,0.6208053827285767,0.6223735809326172,0.6486108899116516,0.837837815284729,0.28246012330055237
3,0.5665048956871033,0.5866534113883972,0.6686704754829407,0.001,0.6279178261756897,0.3335813581943512,0.5682326555252075,0.626724123954773,0.740679144859314,0.9649122953414917,0.12528473138809204
4,0.5727261304855347,0.5997546315193176,0.6681605577468872,0.001,0.6419752836227417,0.335317462682724,0.6073825359344482,0.6682994961738586,0.6560074090957642,0.6208791136741638,0.5148063898086548
5,0.5852929949760437,0.6071492433547974,0.6559175252914429,0.000100000005,0.6769620180130005,0.3315972089767456,0.6286353468894958,0.7126662135124207,0.6287058591842651,0.8451613187789917,0.2984054684638977
6,0.5966156721115112,0.6303701996803284,0.6468198299407959,0.000100000005,0.7348394989967346,0.306547611951828,0.6308724880218506,0.7269243001937866,0.6174502968788147,0.8471337556838989,0.3029612898826599
7,0.5938783288002014,0.6349602937698364,0.6481542587280273,0.000100000005,0.6871345043182373,0.349702388048172,0.6319910287857056,0.7329570055007935,0.6124823093414307,0.8525640964508057,0.3029612898826599
8,0.6155281662940979,0.662325382232666,0.6365116238594055,0.000100000005,0.6792237162590027,0.4427083432674408,0.645413875579834,0.7520039081573486,0.607457160949707,0.6023489832878113,0.8177676796913147
9,0.6380490064620972,0.6886581182479858,0.6230354309082031,0.000100000005,0.6742165684700012,0.5389384627342224,0.6677852272987366,0.7516058087348938,0.5926379561424255,0.8169642686843872,0.4168564975261688
10,0.65049147605896,0.7083981037139893,0.6118249297142029,0.000100000005,0.6802240014076233,0.5724206566810608,0.6778523325920105,0.7602217793464661,0.571294367313385,0.7227138876914978,0.5580865740776062
11,0.6615652441978455,0.7240501046180725,0.6035812497138977,0.000100000005,0.6880733966827393,0.5952380895614624,0.6901565790176392,0.7640441656112671,0.5652511715888977,0.7024999856948853,0.6400911211967468
12,0.6643025875091553,0.7322582602500916,0.5952025651931763,0.000100000005,0.6900284886360168,0.6006944179534912,0.6979866027832031,0.7601717710494995,0.5672221779823303,0.7253333330154419,0.6195899844169617
13,0.6694040298461914,0.736975908279419,0.5903767347335815,0.000100000005,0.6948143839836121,0.608134925365448,0.7035794258117676,0.774269700050354,0.5536394715309143,0.720812201499939,0.6469248533248901
14,0.6865745782852173,0.7557788491249084,0.5767287015914917,0.000100000005,0.7143666744232178,0.6252480149269104,0.6879194378852844,0.7848731875419617,0.5617607235908508,0.7877697944641113,0.49886104464530945
15,0.6906806230545044,0.7642050981521606,0.5690865516662598,0.000100000005,0.7165266275405884,0.63442462682724,0.7158836722373962,0.7935642600059509,0.5369344353675842,0.7097505927085876,0.712984025478363
16,0.6945377588272095,0.7663103342056274,0.5668255090713501,0.000100000005,0.7169188261032104,0.6463293433189392,0.7114093899726868,0.7978622317314148,0.5311297178268433,0.7452574372291565,0.626423716545105
17,0.7105885148048401,0.7841922640800476,0.5492236614227295,0.000100000005,0.7352454662322998,0.661210298538208,0.7237136363983154,0.8237552642822266,0.5036305785179138,0.7666666507720947,0.6287015676498413
18,0.7179296016693115,0.79323810338974,0.5414574146270752,0.000100000005,0.7418470978736877,0.6713789701461792,0.7326622009277344,0.8190944194793701,0.5137616395950317,0.717391312122345,0.751708447933197
19,0.7214134335517883,0.7993542551994324,0.534414529800415,0.000100000005,0.7413190007209778,0.6830357313156128,0.7304250597953796,0.8266739845275879,0.5289773344993591,0.8485915660858154,0.5489749312400818
20,0.728007972240448,0.8104045391082764,0.5222896337509155,0.000100000005,0.7506789565086365,0.6855158805847168,0.7583892345428467,0.8449597954750061,0.4882679283618927,0.7472283840179443,0.76765376329422
21,0.7486624121665955,0.8246837258338928,0.5070772171020508,0.000100000005,0.7686966061592102,0.713789701461792,0.755033552646637,0.8464542627334595,0.4792884290218353,0.7749999761581421,0.7061503529548645
22,0.7466716170310974,0.8278311491012573,0.5028768181800842,0.000100000005,0.7647215127944946,0.715029776096344,0.7382550239562988,0.8371323347091675,0.5339765548706055,0.692307710647583,0.8405466675758362
23,0.7568744421005249,0.8402885794639587,0.48738837242126465,0.000100000005,0.7787017226219177,0.719990074634552,0.7751677632331848,0.861986517906189,0.4628165364265442,0.8216215968132019,0.6924828886985779
24,0.7655841708183289,0.8516860008239746,0.47103217244148254,0.000100000005,0.7871657609939575,0.7301587462425232,0.791946291923523,0.8792809844017029,0.4452439844608307,0.7697228193283081,0.8223234415054321
25,0.7761602401733398,0.8634647727012634,0.45721694827079773,0.000100000005,0.7931215763092041,0.7492559552192688,0.8042505383491516,0.8918846845626831,0.4272429049015045,0.7704917788505554,0.8564920425415039
26,0.7848699688911438,0.8695452809333801,0.44822749495506287,0.000100000005,0.8015187382698059,0.7591766119003296,0.790827751159668,0.8902901411056519,0.44085732102394104,0.7451362013816833,0.8724373579025269
27,0.793828547000885,0.8812450170516968,0.4284506142139435,0.000100000005,0.811598002910614,0.7671130895614624,0.7583892345428467,0.9007459878921509,0.4835970103740692,0.9239543676376343,0.553530752658844
28,0.8088839054107666,0.8913486003875732,0.4109851121902466,0.000100000005,0.8243243098258972,0.7867063283920288,0.8154362440109253,0.8967032432556152,0.42771127820014954,0.77182537317276,0.8861047625541687
